,word,tf-idf
0,확인,0.31365830045632515
1,보다,0.22870917741607044
2,없다,0.222174629489897
3,서다,0.1895018898590298
4,작성,0.13069095852346882
5,사용,0.12415641059729537
6,사항,0.1110873147449485
7,가다,0.10455276681877505
8,경우,0.09801821889260161
9,차량,0.09148367096642818
10,두다,0.08494912304025473
11,취급,0.08494912304025473
12,읽다,0.08494912304025473
13,만들다,0.08494912304025473
14,나오다,0.08494912304025473
15,들다,0.07841457511408129
16,받다,0.07841457511408129
17,화폐,0.0774476597820408
18,암호,0.0774476597820408
19,구매,0.07188002718790786
20,제품,0.07188002718790786
21,되어다,0.07188002718790786
22,좋다,0.07188002718790786
23,거래,0.07188002718790786
24,계약,0.07188002718790786
25,다운로드,0.07188002718790786
26,파일,0.07188002718790786
27,기아,0.06534547926173441
28,첨부파일,0.06534547926173441
29,자동차,0.06534547926173441
30,기재,0.06534547926173441
31,정보,0.06534547926173441
32,내용,0.06534547926173441
33,올리다,0.06534547926173441
34,아파트,0.05890094151277352
35,관리,0.05890094151277352
36,모닝,0.05890094151277352
37,공인,0.05890094151277352
38,적다,0.058810931335560965
39,계시다,0.058810931335560965
40,많다,0.058810931335560965
41,맞다,0.058810931335560965
42,필요하다,0.058810931335560965
43,제로,0.055319756987172
44,쉐보레,0.055319756987172
45,금리,0.055319756987172
46,예산,0.055319756987172
47,계약서,0.05227638340938753
48,게시,0.05227638340938753
49,주다,0.05227638340938753
50,회사,0.05227638340938753
51,검색,0.05227638340938753
52,여자,0.05227638340938753
53,해보다,0.05227638340938753
54,자료,0.05227638340938753
55,포장,0.05048652129666301
56,센터,0.05048652129666301
57,나이,0.05048652129666301
58,카드,0.05048652129666301
59,사진,0.04574183548321409
60,페이지,0.04574183548321409
61,건물,0.04574183548321409
62,개정,0.04574183548321409
63,보기,0.04574183548321409
64,주의,0.04574183548321409
65,중개사,0.04574183548321409
66,판매,0.04574183548321409
67,메뉴얼,0.04574183548321409
68,어렵다,0.04574183548321409
69,이제,0.04574183548321409
70,서도,0.04574183548321409
71,문학,0.04574183548321409
72,아니다,0.04574183548321409
73,건축물,0.04574183548321409
74,회원,0.04574183548321409
75,궁금하다,0.04574183548321409
76,오늘,0.04574183548321409
77,주거,0.04574183548321409
78,조립,0.04574183548321409
79,미래,0.0442558055897376
80,충전기,0.0442558055897376
81,냉각수,0.0442558055897376
82,출입구,0.0442558055897376
83,등록,0.0442558055897376
84,디파이,0.0442558055897376
85,엘지,0.0442558055897376
86,체인,0.0442558055897376
87,부족,0.0442558055897376
88,매도,0.0442558055897376
89,리모콘,0.04207210108055252
90,개공,0.04207210108055252
91,시험,0.04207210108055252
92,꺼내다,0.04207210108055252
93,시스템,0.04207210108055252
94,방식,0.04207210108055252
95,신경,0.04207210108055252
96,저자,0.04207210108055252
97,열다,0.04207210108055252
98,양식,0.04207210108055252
99,하이브리드,0.04207210108055252
100,붙이다,0.04207210108055252
101,출력,0.04207210108055252
102,관계,0.04207210108055252
103,업무,0.04207210108055252
104,권리,0.04207210108055252
105,질문,0.03920728755704064
106,규격,0.03920728755704064
107,드리다,0.03920728755704064
108,상태,0.03920728755704064
109,부분,0.03920728755704064
110,이렇다,0.03920728755704064
111,않다,0.03920728755704064
112,대상,0.03920728755704064
113,마음,0.03920728755704064
114,주소,0.03920728755704064
115,대한,0.03920728755704064
116,현대,0.03920728755704064
117,이해,0.03920728755704064
118,가요,0.03920728755704064
119,찾아보다,0.03920728755704064
120,한글,0.03920728755704064
121,보내다,0.03920728755704064
122,해당,0.03920728755704064
123,끄다,0.03920728755704064
124,정도,0.03920728755704064
125,버리다,0.03920728755704064
126,설치,0.03920728755704064
127,해주다,0.03920728755704064
128,기능,0.03920728755704064
129,가격,0.03920728755704064
130,장님,0.03920728755704064
131,제작,0.03920728755704064
132,보이다,0.03920728755704064
133,소유권,0.03365768086444201
134,인증,0.03365768086444201
135,스파크,0.03365768086444201
136,의무,0.03365768086444201
137,세대,0.03365768086444201
138,일반,0.03365768086444201
139,사업,0.03365768086444201
140,의안,0.03365768086444201
141,교체,0.03365768086444201
142,기도,0.03365768086444201
143,편하다,0.03365768086444201
144,국세,0.03365768086444201
145,기준,0.03365768086444201
146,기입,0.03365768086444201
147,날인,0.03365768086444201
148,요즘,0.03365768086444201
149,살다,0.03365768086444201
150,페이스,0.03365768086444201
151,유선,0.03365768086444201
152,통신,0.03365768086444201
153,달롱넷,0.03365768086444201
154,체크,0.03365768086444201
155,초보,0.03365768086444201
156,리프트,0.03365768086444201
157,쏘렌토,0.03365768086444201
158,때문,0.03365768086444201
159,참조,0.03365768086444201
160,실수,0.03365768086444201
161,직접,0.03365768086444201
162,도장,0.03365768086444201
163,카니발,0.03365768086444201
164,안해,0.03365768086444201
165,더뉴,0.03365768086444201
166,라면,0.03365768086444201
167,에어컨,0.03365768086444201
168,대출,0.0331918541923032
169,손세정,0.0331918541923032
170,내부,0.0331918541923032
171,난이도,0.0331918541923032
172,미디어,0.0331918541923032
173,거주,0.0331918541923032
174,부존재,0.0331918541923032
175,단자,0.0331918541923032
176,실적,0.0331918541923032
177,상층,0.0331918541923032
178,그랜저,0.0331918541923032
179,시행,0.0331918541923032
180,공구,0.0331918541923032
181,상승,0.0331918541923032
182,왁스,0.0331918541923032
183,확정,0.0331918541923032
184,부산,0.0331918541923032
185,지역,0.032672739630867205
186,알다,0.032672739630867205
187,미리,0.032672739630867205
188,실제,0.032672739630867205
189,지금,0.032672739630867205
190,이름,0.032672739630867205
191,해도,0.032672739630867205
192,방향,0.032672739630867205
193,안되다,0.032672739630867205
194,다르다,0.032672739630867205
195,자세하다,0.032672739630867205
196,표시,0.032672739630867205
197,홈페이지,0.032672739630867205
198,그렇다,0.032672739630867205
199,게임,0.032672739630867205
200,오다,0.032672739630867205
201,수정,0.032672739630867205
202,임대,0.032672739630867205
203,보고,0.032672739630867205
204,고객,0.032672739630867205
205,추천,0.032672739630867205
206,모델,0.032672739630867205
207,중개,0.032672739630867205
208,인터넷,0.032672739630867205
209,사이트,0.032672739630867205
210,도움,0.032672739630867205
211,등기부,0.032672739630867205
212,가능하다,0.032672739630867205
213,오피스텔,0.032672739630867205
214,임대차,0.032672739630867205
215,만원,0.032672739630867205
216,문의,0.032672739630867205
217,들어가다,0.032672739630867205
218,하나요,0.032672739630867205
219,부동산,0.032672739630867205
220,주택,0.032672739630867205
221,가지,0.026138191704693763
222,리모컨,0.026138191704693763
223,싶다,0.026138191704693763
224,기본,0.026138191704693763
225,방법,0.026138191704693763
226,따르다,0.026138191704693763
227,쓸다,0.026138191704693763
228,세부,0.026138191704693763
229,고민,0.026138191704693763
230,쓰다,0.026138191704693763
231,찾기,0.026138191704693763
232,보관,0.026138191704693763
233,아래,0.026138191704693763
234,연락처,0.026138191704693763
235,답변,0.026138191704693763
236,뜨다,0.026138191704693763
237,적히다,0.026138191704693763
238,계시,0.026138191704693763
239,등기,0.026138191704693763
240,들어오다,0.026138191704693763
241,참고,0.026138191704693763
242,금액,0.026138191704693763
243,정리,0.026138191704693763
244,기억,0.026138191704693763
245,책자,0.026138191704693763
246,구입,0.026138191704693763
247,매뉴얼,0.026138191704693763
248,신고,0.026138191704693763
249,관련,0.026138191704693763
250,용도,0.026138191704693763
251,내다,0.026138191704693763
252,토지,0.026138191704693763
253,나다,0.026138191704693763
254,신차,0.026138191704693763
255,지다,0.026138191704693763
256,하루,0.026138191704693763
257,넣다,0.026138191704693763
258,대해,0.026138191704693763
259,바꾸다,0.026138191704693763
260,불편하다,0.026138191704693763
261,상관없다,0.026138191704693763
262,영어,0.026138191704693763
263,데칼,0.026138191704693763
264,다운,0.026138191704693763
265,먹다,0.026138191704693763
266,필요,0.026138191704693763
267,견적,0.026138191704693763
268,처음,0.026138191704693763
269,붙다,0.025243260648331507
270,빌리다,0.025243260648331507
271,가끔,0.025243260648331507
272,기다리다,0.025243260648331507
273,대표,0.025243260648331507
274,일자,0.025243260648331507
275,이후,0.025243260648331507
276,교재,0.025243260648331507
277,가능,0.025243260648331507
278,서명,0.025243260648331507
279,단종,0.025243260648331507
280,음으로,0.025243260648331507
281,국어,0.025243260648331507
282,복사,0.025243260648331507
283,그동안,0.025243260648331507
284,챙기다,0.025243260648331507
285,상가,0.025243260648331507
286,대만,0.025243260648331507
287,복잡하다,0.025243260648331507
288,작다,0.025243260648331507
289,대부분,0.025243260648331507
290,임차,0.025243260648331507
291,유튜브,0.025243260648331507
292,귀찮다,0.025243260648331507
293,보조,0.025243260648331507
294,출판,0.025243260648331507
295,자동,0.025243260648331507
296,업설,0.025243260648331507
297,변제,0.025243260648331507
298,준비,0.025243260648331507
299,인쇄,0.025243260648331507
300,스캔,0.025243260648331507
301,배터리,0.025243260648331507
302,외우다,0.025243260648331507
303,서식,0.025243260648331507
304,요구,0.025243260648331507
305,넘다,0.025243260648331507
306,강사,0.025243260648331507
307,맞추다,0.025243260648331507
308,느끼다,0.025243260648331507
309,지원,0.025243260648331507
310,점검,0.025243260648331507
311,걸다,0.025243260648331507
312,발매,0.025243260648331507
313,마다,0.025243260648331507
314,손님,0.025243260648331507
315,정확하다,0.025243260648331507
316,모든,0.025243260648331507
317,소공,0.025243260648331507
318,타입,0.025243260648331507
319,전세,0.025243260648331507
320,선택,0.025243260648331507
321,패키지,0.025243260648331507
322,메세지,0.025243260648331507
323,클래스,0.025243260648331507
324,항목,0.025243260648331507
325,놓다,0.025243260648331507
326,먼저,0.025243260648331507
327,시동,0.025243260648331507
328,현장,0.025243260648331507
329,고등,0.025243260648331507
330,행사,0.0221279027948688
331,과학,0.0221279027948688
332,부지,0.0221279027948688
333,자산,0.0221279027948688
334,대안,0.0221279027948688
335,제어,0.0221279027948688
336,코리아,0.0221279027948688
337,임자,0.0221279027948688
338,현미경,0.0221279027948688
339,콘센트,0.0221279027948688
340,물권,0.0221279027948688
341,시점,0.0221279027948688
342,뉴스,0.0221279027948688
343,택포,0.0221279027948688
344,관해,0.0221279027948688
345,누가,0.0221279027948688
346,면제,0.0221279027948688
347,명란,0.0221279027948688
348,필히,0.0221279027948688
349,교부,0.0221279027948688
350,몇번,0.0221279027948688
351,거세,0.0221279027948688
352,브람스,0.0221279027948688
353,붉다,0.0221279027948688
354,저녁,0.0221279027948688
355,버카,0.0221279027948688
356,화재,0.0221279027948688
357,컷터,0.0221279027948688
358,파워,0.0221279027948688
359,공간,0.0221279027948688
360,하층,0.0221279027948688
361,방울,0.0221279027948688
362,열리다,0.0221279027948688
363,장갑,0.0221279027948688
364,에이,0.0221279027948688
365,새미,0.0221279027948688
366,고스,0.0221279027948688
367,절차,0.0221279027948688
368,잔디,0.0221279027948688
369,근저당,0.0221279027948688
370,성함,0.0221279027948688
371,작성자,0.0221279027948688
372,정기,0.0221279027948688
373,전임,0.0221279027948688
374,경비,0.0221279027948688
375,정산,0.0221279027948688
376,균열,0.0221279027948688
377,확실하다,0.0221279027948688
378,세탁기,0.0221279027948688
379,세팅,0.0221279027948688
380,상자,0.0221279027948688
381,벽면,0.0221279027948688
382,쓰리다,0.0221279027948688
383,특이,0.0221279027948688
384,카페,0.01960364377852032
385,변경,0.01960364377852032
386,보시,0.01960364377852032
387,차다,0.01960364377852032
388,비다,0.01960364377852032
389,주행,0.01960364377852032
390,들이다,0.01960364377852032
391,버튼,0.01960364377852032
392,찍다,0.01960364377852032
393,박스,0.01960364377852032
394,모으다,0.01960364377852032
395,모르다,0.01960364377852032
396,직거래,0.01960364377852032
397,제목,0.01960364377852032
398,리뷰,0.01960364377852032
399,제출,0.01960364377852032
400,조건,0.01960364377852032
401,통해,0.01960364377852032
402,증서,0.01960364377852032
403,남자,0.01960364377852032
404,잇다,0.01960364377852032
405,추가,0.01960364377852032
406,조작,0.01960364377852032
407,대장,0.01960364377852032
408,작동,0.01960364377852032
409,제공,0.01960364377852032
410,찾다,0.01960364377852032
411,출고,0.01960364377852032
412,다시,0.01960364377852032
413,표지,0.01960364377852032
414,생각,0.01960364377852032
415,교환,0.01960364377852032
416,공란,0.01960364377852032
417,새롭다,0.01960364377852032
418,위해,0.01960364377852032
419,상황,0.01960364377852032
420,학교,0.01960364377852032
421,성격,0.01960364377852032
422,해결,0.01960364377852032
423,계속,0.01960364377852032
424,하단,0.01960364377852032
425,운전,0.01960364377852032
426,예전,0.01960364377852032
427,이용,0.01960364377852032
428,관심,0.01960364377852032
429,상품,0.01960364377852032
430,이상하다,0.01960364377852032
431,활용,0.01960364377852032
432,원래,0.01960364377852032
433,아시,0.01960364377852032
434,걱정,0.01960364377852032
435,쉬다,0.01960364377852032
436,힘드다,0.01960364377852032
437,사다,0.01960364377852032
438,알아보다,0.01960364377852032
439,안내,0.01960364377852032
440,아이오,0.01960364377852032
441,설정,0.01960364377852032
442,아주,0.01960364377852032
443,용량,0.01960364377852032
444,겁니다,0.016828840432221007
445,제일,0.016828840432221007
446,투자,0.016828840432221007
447,조회,0.016828840432221007
448,바뀌다,0.016828840432221007
449,남편,0.016828840432221007
450,밉다,0.016828840432221007
451,통한,0.016828840432221007
452,수도,0.016828840432221007
453,수인,0.016828840432221007
454,문제점,0.016828840432221007
455,수특,0.016828840432221007
456,수집,0.016828840432221007
457,전화,0.016828840432221007
458,반영,0.016828840432221007
459,원하다,0.016828840432221007
460,재밌다,0.016828840432221007
461,재테크,0.016828840432221007
462,변동,0.016828840432221007
463,페리,0.016828840432221007
464,계획,0.016828840432221007
465,패턴,0.016828840432221007
466,유니콘,0.016828840432221007
467,기적,0.016828840432221007
468,설치다,0.016828840432221007
469,버스,0.016828840432221007
470,전체,0.016828840432221007
471,목적,0.016828840432221007
472,계기,0.016828840432221007
473,세상,0.016828840432221007
474,나가다,0.016828840432221007
475,순간,0.016828840432221007
476,완료,0.016828840432221007
477,건담,0.016828840432221007
478,실기,0.016828840432221007
479,레이,0.016828840432221007
480,싼타페,0.016828840432221007
481,써주다,0.016828840432221007
482,연료,0.016828840432221007
483,떨어지다,0.016828840432221007
484,쓰이다,0.016828840432221007
485,가져오다,0.016828840432221007
486,디지털,0.016828840432221007
487,등본,0.016828840432221007
488,답답하다,0.016828840432221007
489,당근,0.016828840432221007
490,가솔린,0.016828840432221007
491,대다,0.016828840432221007
492,처리,0.016828840432221007
493,에러,0.016828840432221007
494,대로,0.016828840432221007
495,동봉,0.016828840432221007
496,최근,0.016828840432221007
497,최초,0.016828840432221007
498,켜다,0.016828840432221007
499,마크,0.016828840432221007
500,모습,0.016828840432221007
501,예정,0.016828840432221007
502,헬스장,0.016828840432221007
503,년도,0.016828840432221007
504,주시,0.016828840432221007
505,생산,0.016828840432221007
506,스티커,0.016828840432221007
507,메다,0.016828840432221007
508,주주총회,0.016828840432221007
509,현재,0.016828840432221007
510,개별,0.016828840432221007
511,개다,0.016828840432221007
512,매일,0.016828840432221007
513,중국,0.016828840432221007
514,중앙,0.016828840432221007
515,오일,0.016828840432221007
516,크기,0.016828840432221007
517,즐겁다,0.016828840432221007
518,증거,0.016828840432221007
519,오디오,0.016828840432221007
520,증상,0.016828840432221007
521,급하다,0.016828840432221007
522,던데,0.016828840432221007
523,사서,0.016828840432221007
524,블록,0.016828840432221007
525,국토부,0.016828840432221007
526,이자,0.016828840432221007
527,공제,0.016828840432221007
528,포인트,0.016828840432221007
529,부족하다,0.016828840432221007
530,괜찮다,0.016828840432221007
531,자체,0.016828840432221007
532,이유,0.016828840432221007
533,프린트,0.016828840432221007
534,인생,0.016828840432221007
535,배송,0.013069095852346882
536,바라다,0.013069095852346882
537,종이,0.013069095852346882
538,무료,0.013069095852346882
539,달라,0.013069095852346882
540,코드,0.013069095852346882
541,레고,0.013069095852346882
542,사용자,0.013069095852346882
543,일본어,0.013069095852346882
544,듣다,0.013069095852346882
545,성품,0.013069095852346882
546,표기,0.013069095852346882
547,그대로,0.013069095852346882
548,게시판,0.013069095852346882
549,요청,0.013069095852346882
550,그냥,0.013069095852346882
551,당연하다,0.013069095852346882
552,택배,0.013069095852346882
553,버전,0.013069095852346882
554,운행,0.013069095852346882
555,위치,0.013069095852346882
556,주말,0.013069095852346882
557,주문,0.013069095852346882
558,번역,0.013069095852346882
559,링크,0.013069095852346882
560,종류,0.013069095852346882
561,가입,0.013069095852346882
562,정독,0.013069095852346882
563,용법,0.013069095852346882
564,공부,0.013069095852346882
565,공동,0.013069095852346882
566,상세,0.013069095852346882
567,물어보다,0.013069095852346882
568,원본,0.013069095852346882
569,물건,0.013069095852346882
570,매매,0.013069095852346882
571,자주,0.013069095852346882
572,공유,0.013069095852346882
573,문제,0.013069095852346882
574,삼성,0.013069095852346882
575,영문,0.013069095852346882
576,구합,0.013069095852346882
577,물품,0.013069095852346882
578,비교,0.013069095852346882
579,건지다,0.013069095852346882
580,나눔,0.013069095852346882
581,정말,0.013069095852346882
582,발견,0.013069095852346882
583,마지막,0.013069095852346882
584,해봤다,0.013069095852346882
585,발생,0.013069095852346882
586,감사,0.013069095852346882
587,써다,0.013069095852346882
588,어플,0.013069095852346882
589,누르다,0.013069095852346882
590,사람,0.013069095852346882
591,클릭,0.013069095852346882
592,번호,0.013069095852346882
593,야하다,0.013069095852346882
594,오류,0.013069095852346882
595,선배,0.013069095852346882
596,누락,0.013069095852346882
597,작업,0.013069095852346882
598,갱신,0.013069095852346882
599,알리,0.013069095852346882
600,안전,0.013069095852346882
601,출처,0.013069095852346882
602,첨부,0.013069095852346882
603,독서,0.013069095852346882
604,올라오다,0.013069095852346882
605,신분,0.013069095852346882
606,이미지,0.013069095852346882
607,시설,0.013069095852346882
608,부탁드리다,0.013069095852346882
